Title,Post date,Application Deadline,Issues,Institution(s),Other Organization(s),URL,Body,All terms
"Program Specialist, Sustainable Agriculture, Seward County CC",Nov 17 2011 - 6:41pm,"January 16, 2012",11/22/2011,,Seward County Community College,http://chronicle.com/jobs/0000704017-01,"Seward County Community College (KS) seeks a program specialist in sustainable agriculture to help develop curriculum, as well as pilot, evaluate and revise courses. Additional responsibilities include developing a practicum or internship agreements with regional employers. The program is funded through a five-year U.S. Department of Education Hispanic-Serving Institutions program. The review of applications will begin Nov. 28, 2011.",Jobs & Internships
"Sustainability Coordinator, Fanshawe College",Dec 8 2011 - 2:05pm,"February 6, 2012",12/13/2011,Fanshawe College,,https://installs.fanshawec.ca/HRJobsWeb/JobPosting.aspx?JPID=530,"Fanshawe College (ON) is seeking a full-time sustainability coordinator to advocate for and lead sustainability practices on campus. Duties include facilitating collaboration among various groups on campus; identifying, promoting and monitoring sustainability initiatives; preparing and disseminating information in print and electronic media on and off campus; and conducting and coordinating sustainability assessments. Successful candidates will have a minimum of a post-secondary degree in environmental studies or related discipline and five years of experience leading sustainability initiatives at a large institution-type organization.",Jobs & Internships
"Visiting Professor, Environment and Humanities, Princeton U",Dec 8 2011 - 4:36pm,"February 6, 2012",12/13/2011,Princeton University,,http://chronicle.com/jobs/0000707132-01,"Princeton University (NJ) seeks to appoint one or more distinguished humanists whose work is related to the environment for the 2012-2013 academic year. The position is supported by the Princeton Environmental Institute, an interdisciplinary center for environmental research, education and outreach. Responsibilities will include teaching one or more courses, and research and writing. Successful candidates will be accomplished scholars on leave from their home institution with exceptional records of publication and teaching.",Jobs & Internships
"Professor, Food Studies, Chatham U",Dec 8 2011 - 4:37pm,"February 6, 2012",12/13/2011,Chatham University,,http://chronicle.com/jobs/0000707113-01,"Chatham University's (PA) School of Sustainability and the Environment seeks a faculty member in food studies with an emphasis on food systems. The faculty member will be expected to train graduate students and demonstrate a commitment to diversity and inclusivity in research and education. Successful candidates will have a Ph.D and exceptional research and academic credentials in a natural, social, health science or humanities discipline that underpins agriculture, food and nutrition access, security or sovereignty. The review of applications will begin on Jan. 15, 2012.",Jobs & Internships
"Sustainability Coordinator, Student Housing, U California Davis",Jan 20 2012 - 6:32am,"March 20, 2012",1/24/2012,,,https://www.employment.ucdavis.edu/applicants/jsp/shared/frameset/Frameset.jsp?time=1327105710024,"Student Housing at the University of California, Davis seeks a sustainability coordinator to lead the development, implementation and management of its sustainability initiative. The coordinator will also provide billing analysis, reporting and benchmarking for Student Housing facilities respective to electricity, domestic water, steam, chilled water, natural gas and sewer. Successful candidates will have experience performing program analysis and evaluation of technical and non-technical operations.",Jobs & Internships
"Director, Energy Management, Yale U",Feb 9 2012 - 12:48pm,"April 9, 2012",2/14/2012,,,http://careers.insidehighered.com/yale-university/director-energy-management/job/396151,"Yale University (CT) seeks a director of energy management to develop, oversee and monitor comprehensive energy programs and initiatives in support of the university’s energy and sustainability goals and objectives. Successful candidates will have a bachelor's degree in engineering and at least 10 years of related experience.",Jobs & Internships
"Director, Sustainable Business, U Illinois Urbana-Champaign",Feb 9 2012 - 12:49pm,"April 9, 2012",2/14/2012,,,http://www.higheredjobs.com/search/details.cfm?JobCode=175596546&Title=Director%2C%20Energy%20%26%20Sustainable%20Business%20Programs%20%2D%20Business%20Innovation%20Services%20%28A1200040%29,"The University of Illinois at Urbana-Champaign seeks a project manager to serve as director of its energy and sustainable business programs. The director will develop systems-based programs, methods and training to help businesses become more sustainable in terms of energy, water and materials usage. Successful candidates will have a master's degree in an appropriate field and at least 10 years of experience helping organizations become more sustainable. The review of applications will begin Feb. 15, 2012.",Jobs & Internships
"Dean, College of the Environment, Western Washington U",Feb 9 2012 - 5:58pm,"April 9, 2012",2/14/2012,,,https://jobs.wwu.edu/JobPosting.aspx?JPID=3046,"Western Washington University invites applications and nominations for dean of its Huxley College of the Environment. Starting September 2012, the position will provide academic and administrative leadership for all programs within the college, which focuses on teaching and applied research that crosses the natural and social sciences to address complex environmental issues. Successful candidates will be nationally recognized leaders in environmental science and/or studies with a Ph.D. and administrative experience that includes budget development and personnel supervision. The review of applications will begin Feb. 15, 2012.",Jobs & Internships
"Assistant Professor, Sustainable Development, Appalachian State U",Feb 16 2012 - 2:37pm,"April 16, 2012",2/21/2012,,,http://chronicle.com/jobs/0000715737-01,"The Program in Sustainable Development at Appalachian State University (NC) seeks a nine-month faculty position at the rank of assistant professor. Responsibilities include teaching courses related to environmental humanities, environmental justice and sustainable development. The position will also have an active research agenda and participate in curriculum development and student advising. Successful candidates will have a Ph.D. in an area related to the intersection of sustainable development and the environmental humanities.",Jobs & Internships
"Enviro Health and Safety Coordinators, Columbia College Chicago",Feb 16 2012 - 9:49pm,"April 16, 2012",2/21/2012,,,https://employment.colum.edu,"Columbia College Chicago's (IL) Department of Campus Safety and Security is seeking applications for two environmental health and safety coordinators. The position will develop and coordinate the college's environmental health and safety programs; assist with the development of safety programs to meet local, state and federal guidelines; and serve as an expert liaison with all safety and code related departments of the city and all related federal agencies. Successful candidates will have a minimum of a four-year degree in occupational safety, industrial hygiene, environmental discipline or an equivalent field of study and at least three years of experience with an emphasis in environmental, health and safety program management and employee training.",Jobs & Internships
"Field Organizer Fellows, Real Food Challenge",Mar 7 2012 - 7:09pm,"May 6, 2012",3/13/2012,,Real Food Challenge,http://realfoodchallenge.org/RFO,"Real Food Challenge, a national, student-driven campaign, is looking for committed food activists for part-time field organizer fellowships. Fellows will engage in intensive student organizing projects on a regional and national level, earning direct campaign experience, professional networks and relevant nonprofit, food movement and grassroots organizing skills.",Jobs & Internships
"Digital Sustainability Communications Senior Coord., Harvard U",Mar 8 2012 - 6:02pm,"May 7, 2012",3/13/2012,Harvard University,,https://sjobs.brassring.com/1033/asp/tg/cim_jobdetail.asp?partnerID=25240&siteID=5341&AReq=25125BR,"Harvard University's (MA) Office for Sustainability has reopened its search for a digital communications senior coordinator. The position is responsible for maintaining online resources and communications for university-wide sustainability efforts including green.harvard.edu, the Green Building Resource website and sustainability social media accounts. Successful candidates will have a bachelor's degree in a related field with two to four years of relevant professional experience.",Jobs & Internships
"Program Manager, Sustainable Business Practices, U Oregon",Mar 14 2012 - 11:56am,"May 13, 2012","March 20, 2012",University of Oregon,,http://chronicle.com/jobs/0000720030-0,"The position will manage experiential education in the area of building and executing sustainable business strategies from organizational change through strategic supply chain management, performance measurement and governance for the university's Center for Sustainable Business Practices. The review of applications will begin April 15.",Jobs & Internships
"Visiting Professor, Environment and Humanities, Princeton U",Mar 22 2012 - 3:30pm,"May 21, 2012","March 27, 2012",Princeton University,,http://chronicle.com/jobs/0000720708-01,"Princeton University (New Jersey) seeks one or more distinguished humanists whose work is related to the environment to serve as a visiting professor in the environment and humanities. Successful candidates should be accomplished scholars with expertise including conservation, biodiversity, global change, energy, sustainable development, global health and environmental justice.",Jobs & Internships
"Energy Manager, Harvard U",Mar 22 2012 - 3:31pm,"May 21, 2012","March 27, 2012",Harvard University,,http://www.higheredjobs.com/search/details.cfm?JobCode=175612212&Title=Energy%20Manager,"The energy manager will work to reduce campus energy consumption, promote energy efficiency and sustainability practices, and increase the visibility of energy initiatives while assuring accountability and commitment from core parts of the organization. Successful candidates will have a degree in mechanical engineering and a minimum of five years of facilities management experience.",Jobs & Internships
"Sustainability Training Development Graduate Intern, GreenerU",Mar 22 2012 - 4:48pm,"May 21, 2012","March 27, 2012",GreenerU,,http://greeneru.com/jobs/GreenerU%20Training%20Development%20Intern%20Description%202012.pdf,"GreenerU seeks a graduate student or recent graduate to develop sustainability trainings for employees of higher education institutions. Ideal candidates will be studying or have experience with education for sustainability, employee engagement, training and/or program design. This is a paid full-time position for 10-12 weeks over the summer.",Jobs & Internships
"Director, Office of Diversity Programs, Western Kentucky U",Mar 28 2012 - 5:18pm,"May 27, 2012","April 3, 2012",Western Kentucky University,,http://chronicle.com/jobs/0000722070-01,"The director's responsibilities will include supervising daily operations of the Office of Diversity, managing programs and resources that could include controversial incidents on campus, and networking with the campus community to sustain and enrich a campus climate that is welcoming to all members. Successful candidates will have demonstrated experience as a leader and advocate in a higher education setting and a master’s degree in a related field. The review of applications will begin on April 13.",Jobs & Internships
"Program Fellow, Community Team, Net Impact",Mar 29 2012 - 12:19pm,"May 28, 2012","April 3, 2012",Net Impact,,https://netimpact.org/about/employment/net-impact-fellowships/#ProgramFellow,"Recent graduates who are interested in socially responsible/sustainable business, nonprofit management or social entrepreneurship are invited to apply for this full-time, three- to six-month fellowship. The fellow will support Net Impact's 290+ global chapter network and local member programs, develop and facilitate chapter leader communications and work on projects related to its 10-year strategic plan. The successful applicant will start immediately.",Jobs & Internships
"Director, Sustainable Tourism Center, East Carolina U",Apr 4 2012 - 3:16pm,"June 3, 2012","April 10, 2012",East Carolina University,,http://chronicle.com/jobs/0000723789-01,"Broadly defined to consider all candidates with strong evidence of sustainability-related research and teaching pertaining to tourism, this position will hold an appointment in an academic department and the center. The director will conduct research, secure external funding, teach appropriate courses and serve as graduate program director for the interdisciplinary Master of Science degree in sustainable tourism. Successful candidates will have a Ph.D. and an established research stream. The review of applications will begin May 21.",Jobs & Internships
"Engineering Operations Manager, Sustainability, Villanova U",Apr 5 2012 - 2:23pm,"June 4, 2012","April 10, 2012",Villanova University,,https://jobs.villanova.edu/,"The Villanova Center for the Advancement of Sustainability in Engineering seeks an operations manager responsible for internal and external communication and the development of industry support. Successful candidates will demonstrate an understanding of the application of sustainability principles within the practice of engineering and have a Bachelor of Science in civil, chemical, electrical, mechanical or sustainable engineering.",Jobs & Internships
"Director, Building Automation Services, Boston U",Apr 17 2012 - 7:52pm,"June 16, 2012","April 24, 2012",Boston University,,https://bu.silkroad.com/epostings/index.cfm?fuseaction=app.jobinfo&id=23&jobid=293536&company_id=15509&version=1&source=ONLINE&JobOwner=1010700&level=levelid2&levelid2=4271&parent=Charles%20River%20Campus%3B%3B%3BProfessional%2FAdministrative&startflag=3,"(U.S.): The director will plan and execute a new initiative to reduce the university's overall energy consumption by 10 percent over the next five years that includes electricity, gas, fuel, oil and water/sewage. The position will oversee the installation and monitoring of new building automation systems campus-wide and create a comprehensive long range plan to institute new energy saving measures for building HVAC that deliver clear, sustainable and measurable savings. Successful applicants will have a bachelor's degree and more than eight years of related experience.",Jobs & Internships
"Chair, Sustainability, Environmental Analytics, Athabasca U",Apr 18 2012 - 3:56pm,"June 17, 2012","April 24, 2012",,Athabasca University,http://chronicle.com/jobs/0000725872-01,"(Canada): The university's Campus Alberta Innovates Program seeks a chair of computational sustainability and environmental analytics. This position will work with diverse data on ecological, environmental and climatic issues, analyzing their impacts on the Athabasca River and its landforms.  Other responsibilities include providing analytical evidence to support interpretation of data in establishing meaningful models and recommendations for policy and land-use decisions. Successful candidates will be able to bridge communications across disciplines and facilitate the conversion of results and outcomes that will assist in informing future decisions. The review of applications will begin immediately.",Jobs & Internships
"Program Coordinator, Planet Blue Ambassador, U Michigan",Apr 27 2012 - 12:36pm,"June 26, 2012","May 1, 2012",University of Michigan,,http://umjobs.org/job_detail/69303/admin_coordproject_coord,"This position will manage the day-to-day activities of the Planet Blue Ambassador program, an on-campus behavioral change element of the university's Sustainability Initiative. The coordinator will design and implement trainings; manage content on the website and other communication mechanisms; oversee temporary student staff; and coordinate meetings of the staff/faculty team implementing the program. Successful candidates will have a bachelor's degree and experience with sustainability and behavior change.",Jobs & Internships
"Sustainability Outreach Coordinator, Johns Hopkins U",May 3 2012 - 10:16am,"July 2, 2012","May 8, 2012",Johns Hopkins University,,https://hrnt.jhu.edu/jhujobs/job_view.cfm?view_req_id=52364&view=sch,"This position will serve as the primary lead on communications and outreach efforts to students, faculty and staff, and will serve as an adviser to campus student projects. Successful candidates will have a bachelor’s degree in a related field and at least one year of experience in a similar capacity.",Jobs & Internships
"Director, Energy and Sustainability, U California Merced",May 3 2012 - 10:59am,"July 2, 2012","May 8, 2012","University of California, Merced",,http://www.higheredjobs.com/search/details.cfm?JobCode=175624564&Title=Director%2C%20Energy%20and%20Sustainability,"This position will manage the planning and daily implementation of campus-wide energy efficiency programs, as well as initiatives to achieve campus goals for zero net energy. The director will also manage renovation and repair projects, prepare energy and financial analyses, and oversee campus policy related to recycling. Successful candidates will have a bachelor’s degree in a related field.",Jobs & Internships
"Instructor, Sustainable Design, Hartnell CC",May 3 2012 - 11:11am,"July 2, 2012","May 8, 2012",Hartnell College,,http://www.higheredjobs.com/search/details.cfm?JobCode=175624926&Title=Sustainable%20Design%20Instructor,This faculty position will act as program manager for sustainable design for the 2012-2013 academic year and teach courses in the program. Successful candidates will have a bachelor’s degree in a related field and two years of relevant experience.,Jobs & Internships
"Professor, Sustainable Horticulture, Vermont Technical College",May 3 2012 - 11:23am,"July 2, 2012","May 8, 2012",Vermont Technical College,,http://chronicle.com/jobs/0000727048-01,This position will teach a variety of courses within the Landscape Design and Sustainable Horticulture program; advise students in this major; and participate in the department’s curriculum/program development and college-wide committees. Successful candidates will have a master’s degree in a related field.,Jobs & Internships
"Visiting Professor, Environmental Studies, Skidmore College",May 9 2012 - 3:45pm,"July 8, 2012","May 15, 2012",Skidmore College,,http://chronicle.com/jobs/0000728174-01,"This three-year appointment, beginning September 2012, will involve teaching an interdisciplinary environmental studies foundation course, courses focused on issues related to sustainability, and upper-level courses in the candidate's areas of expertise. Successful candidates will have a Ph.D. in a related field. The review of applications begins immediately.",Jobs & Internships
"Sustainability Communications Manager, U Mass Amherst",May 9 2012 - 3:46pm,"July 8, 2012","May 15, 2012",University of Massachusetts Amherst,,http://chronicle.com/jobs/0000728089-01,"This position will lead communication and marketing efforts to advance the university’s reputation as a global leader in sustainability and be responsible for the implementation of the university's Green Visibility Campaign. Successful candidates will have a master’s degree with two years of experience in communications and marketing, and three years of experience directly related to issues of sustainability.",Jobs & Internships
"Research Associate, Sustainable Cities Initiative, U Oregon",May 10 2012 - 2:13pm,"July 9, 2012","May 15, 2012",University of Oregon,,http://jobs.uoregon.edu/unclassified.php?id=3859,"This part-time research position will carry out currently funded transportation-oriented applied research to support sustainable city design and operation. Successful applicants will have a terminal degree in a relevant field including planning, environmental studies, public policy, geography, political science, law or architecture, and experience in securing research funding.",Jobs & Internships
"Adjunct Faculty, Sustainable Development, Virginia Tech",May 16 2012 - 3:36pm,"July 15, 2012","May 22, 2012",Virginia Tech,,http://chronicle.com/jobs/0000729359-01,"This position will be responsible for developing and teaching graduate-level online courses in the area of global political economy as it relates to international sustainable development, with a particular emphasis on environmental and natural resource sustainability. In addition to online course development and instructional responsibilities, the opportunity exists to teach in-person as part of an executive-format graduate program and to engage in research and outreach activities. Successful applicants will have a Ph.D. in political economy, economics, political science, international development or other relevant field. The review of applications will begin June 1.",Jobs & Internships
"Executive Director, Sustainability, George Washington U",May 16 2012 - 3:37pm,"July 15, 2012","May 22, 2012",George Washington University,,http://www.higheredjobs.com/search/details.cfm?JobCode=175629496&Title=Executive%20Director%20for%20Sustainability,The executive director will guide the development of a university-wide sustainability initiative and collaborate with faculty and staff with sustainability expertise in developing academic programs and advancing grant-supported sustainability research. The position will also coordinate with the Office of Sustainability to expand sustainability outreach and practice initiatives. Successful candidates will have a bachelor’s degree in an appropriate area of specialization and a minimum of eight years of relevant experience.,Jobs & Internships
"Assistant Professor, Urban Sustainability, U Toronto",May 16 2012 - 3:37pm,"July 15, 2012","May 22, 2012",University of Toronto,,http://careers.insidehighered.com/university-toronto/assistant-professor-urban-sustainability/job/414767,"This tenure-track appointment will teach sustainable engineering courses under the Department of Civil Engineering beginning July 1, 2012. Successful candidates should have research expertise in the application of sustainable engineering principles to urban infrastructure, with a focus on improving the livability of cities. Successful candidates will have a Ph.D. and be eligible for registration as a professional engineer in Ontario.",Jobs & Internships
"Assistant Professor, Environmental Studies, Augustana College",May 18 2012 - 12:29pm,"July 17, 2012","May 22, 2012","Augustana College (Rock Island, IL)",,http://www.augustanafaculty.org/career_positions.php?cat=3&id=62,"In addition to teaching three courses per year in the environmental studies program, this position will establish and direct a new Upper Mississippi River Center for intellectual and cultural pursuits. Successful candidates will have a Ph.D. in environmental studies/policy or a related field and college-level teaching experience.",Jobs & Internships
"Sustainable Energy Technician Instructor, Montana State U",May 23 2012 - 4:11pm,"July 22, 2012","May 29, 2012",Montana State University,,http://chronicle.com/jobs/0000730277-01,"(U.S.): Responsibilities for this full-time position include teaching up to 30 semester credit hours per academic year in areas including mechanical systems, hydraulic and pneumatic systems, electrical systems, electrical power and distribution, safety, and wind turbine operation and maintenance. Successful candidates will have an associate degree in an energy-related field and two years of current relevant industry experience. The review of applications will begin June 22.",Jobs & Internships
"Professor, Human Dimensions of Natural Resources, Colorado State",May 24 2012 - 1:26pm,"July 23, 2012","May 29, 2012",Colorado State University,,https://taurus.cnr.colostate.edu/apps/hr/search/admin/overviews/Assistant%20Prof%20PD.pdf,"(U.S.): This assistant professor position will develop and teach courses in disciplines related to community-based conservation, governance, environmental conflict, livelihoods, systems thinking, migration and/or leadership; advise undergraduate and graduate students; establish a successful program of research and scholarly activities including support for graduate students; and participate in professional, university and community service. Successful candidates will have a Ph.D. in a social science discipline related to the position duties. Applications will be accepted through Oct. 1, 2012.",Jobs & Internships
"Interns, Graduation Pledge Alliance",May 24 2012 - 2:05pm,"July 23, 2012","May 29, 2012",Graduation Pledge Alliance,,http://www.graduationpledge.org/about/work-with-us/,"(U.S.): The Graduation Pledge Alliance is seeking interns to act as domestic and international outreach coordinators, partner school support coordinator, public relations coordinator and resource development coordinator. Preference will be given to students (graduate or undergraduate) who need to complete an internship for academic credit. Successful candidates will have excellent written and oral communication skills and computer skills. The alliance is celebrating its 25th year of promoting sustainability by encouraging students to take the following pledge as they graduate: ""I pledge to explore and take into account the social and environmental consequences of any job I consider and will try to improve these aspects of any organizations for which I work.""",Jobs & Internships
"Coordinator, Civic Engagement and Social Justice, The New School",May 30 2012 - 5:33pm,"July 29, 2012","June 5, 2012","New School, The",,http://www.higheredjobs.com/admin/details.cfm?JobCode=175633221&Title=Program%20Coordinator%20of%20Civic%20Engagement%20and%20Social%20Justice,"The program coordinator will manage student development, strategic communications and program coordination for the school's Office of Civic Engagement and Social Justice. Additional responsibilities will include working with the director to create, implement, evaluate and oversee all undergraduate student program activities and assist in developing training curricula. Successful candidates will have a bachelor’s degree and a minimum of two years of related work experience. The review of applications will begin June 8.",Jobs & Internships
"Coordinator, Sustainable Campus, Pellissippi State CC",May 30 2012 - 5:34pm,"July 29, 2012","June 5, 2012",Pellissippi State Community College,,http://www.higheredjobs.com/search/details.cfm?JobCode=175633101&Title=Coordinator%2C%20Sustainable%20Campus,"This position will facilitate environmental stewardship and promote communication, cooperation and promotion of sustainability goals and challenges among students, faculty, staff and the community. Successful candidates will have an associate degree and two years of experience with organizing group activities and environmental efforts. The review of applications will begin June 10.",Jobs & Internships
"Manager, Sustainability Center, Virginia Tech",Jun 6 2012 - 4:47pm,"August 5, 2012","June 12, 2012",Virginia Tech,,http://www.higheredjobs.com/search/details.cfm?JobCode=175636154&Title=Catawba%20Sustainability%20Center%20Manager,"This position will support the Catawba Sustainability Center through program and funding development, coordination of faculty and student projects, and by providing assistance to land based businesses. The manager will serve as an ambassador of the center and work in collaboration with the director of the Roanoke Center, the county administrator and other county staff members, college faculty and members of the advisory and strategic planning committees. Successful candidates will have a master’s degree with professional experience in agroforestry, natural resources or a related field. The review of applications will begin June 18.",Jobs & Internships
"Assistant Director, Sustainability, Pomona College",Jun 6 2012 - 4:48pm,"August 5, 2012","June 12, 2012",Pomona College,,http://www.higheredjobs.com/search/details.cfm?JobCode=175635285&Title=Assistant%20Director%2C%20Sustainability,"This position will provide leadership to the college's sustainability programs and will develop, implement and assess efforts for the integration of sustainability throughout campus operations and programs, specifically: energy and resource conservation and efficiency, building performance and retro-commissioning, cost forecasting, community engagement and outreach, and strategic planning for sustainability. Successful candidates will have a bachelor’s degree in environmental studies and five years of experience.",Jobs & Internships
"Sustainability Coordinator, Green Mountain College",Jun 13 2012 - 5:40pm,"August 12, 2012","June 19, 2012",Green Mountain College,,http://www.higheredjobs.com/search/details.cfm?JobCode=175638271&Title=Sustainability%20Coordinator,"(U.S.): This position has primary responsibility for monitoring and integrating a broad range of sustainability initiatives into curriculum, student life, operations and facilities. The coordinator will also assist campus leadership in implementing a sustainability-themed strategic plan. Successful candidates will have a master’s degree and three to five years of professional experience in a related field. The review of applications will begin July 1.",Jobs & Internships
"Director, Center for Sustainable Ag, Delaware Valley College",Jun 13 2012 - 5:54pm,"August 12, 2012","June 19, 2012",Delaware Valley College,,http://www.higheredjobs.com/search/details.cfm?JobCode=175638619&Title=Director%20of%20Roth%20Center%20for%20Sustainable%20Agriculture,"(U.S.): This position is responsible for all aspects of the Roth Center for Sustainable Agriculture including leadership to accomplish production, education and research objectives established by the college. This position will build partnerships with a wide array of agricultural, environmental and related organizations to facilitate coordination of education activities; assist faculty and staff to coordinate sustainable farming practices with academic programs; and assist with developing and managing CSA, charitable, and community gardens. Successful candidates will have a master’s degree and five to seven years of related experience.",Jobs & Internships
"Adjunct Lecturer, Global Climate Change, Bentley U",Jun 13 2012 - 6:10pm,"August 12, 2012","June 19, 2012",Bentley University,,http://www.higheredjobs.com/search/details.cfm?JobCode=175638224&Title=Adjunct%20Lecturer%20%2D%20Global%20Climate%20Change,"(U.S.): This position will be responsible for teaching one section of ""Global Climate Change"" within the Natural and Applied Sciences Department. The course examines basic concepts of weather and climate, such as structure of the atmosphere, ocean and atmospheric circulation, and latitudinal and seasonal changes in relationship to distribution of land and water bodies on Earth. The course will also study future climate scenarios and examine potential societal, economic and environmental responses to future climate change. Successful candidates will have a Ph.D. in a related field.",Jobs & Internships
"Campus Program Associate, Clean Air-Cool Planet",Jun 13 2012 - 7:00pm,"August 12, 2012","June 19, 2012",Clean Air-Cool Planet,,http://www.cleanair-coolplanet.org/program_associate.php,(U.S.): This position will help support and develop carbon management tools and programs for colleges and universities. The program associate will coordinate the transition of the Campus Carbon Calculator from its current Excel platform to an online carbon management portal. Additional responsibilities will include implementing a broad marketing strategy for the new online tools; funding and sponsorship opportunities; and representing CA-CP at conferences or meetings as needed. Successful candidates will have a bachelor’s degree and experience working on multi-stakeholder campus sustainability initiatives.,Jobs & Internships
"Communications Coord., Sustainability, North Carolina State U",Jun 13 2012 - 7:26pm,"August 12, 2012","June 19, 2012",North Carolina State University,,https://jobs.ncsu.edu/postings/9124,"(U.S.): This position will assist in centralizing communications among the university's Sustainability Office, Energy Management, and Waste Reduction and Recycling. The coordinator will raise awareness of campus sustainability initiatives and accomplishments, and foster a culture of collaboration and sustainability at the university and within the greater community. Successful candidates will have a bachelor’s degree in a related field and must be able to communicate effectively with staff, deans, professors, students and the general public.",Jobs & Internships
"Sustainability Outreach Coordinator, Boston U",Jun 13 2012 - 7:34pm,"August 12, 2012","June 19, 2012",Boston University,,https://bu.silkroad.com/epostings/index.cfm?fuseaction=app.jobinfo&jobid=293773&company_id=15509&version=1&source=ONLINE&JobOwner=1010700&startflag=1,"(U.S.): This position will deliver a proactive campus outreach program to engage the faculty, staff and student populations to support the university’s sustainability initiatives. Additional responsibilities include organizing events; developing and giving presentations on campus; and implementing faculty, staff and student behavioral change initiatives to reduce the university’s ecological footprint. Successful candidates will have a bachelor’s degree and strong communication skills.",Jobs & Internships
"AmeriCorps VISTA, Civic Engagement, U Mass Dartmouth",Jun 15 2012 - 7:01pm,"August 14, 2012","June 19, 2012",University of Massachusetts Dartmouth,,http://www.umassd.edu/sustainability/aboutus/aboutthesustainabilityoffice/jobopportunities/,(U.S.): The university's Sustainability and Civic Engagement Offices is seeking two VISTA positions that will help create alternative ways for people to meet their economic needs by setting up a time and talent bartering system. Work will be performed part-time at the university and part-time in the community hosted by the United Neighbors of Fall River and the Community Economic Development Center.,Jobs & Internships
"Sustainability Coordinator, ARAMARK, U Virginia",Jun 15 2012 - 7:06pm,"August 14, 2012","June 19, 2012",University of Virginia,,http://www.aramark.com/Careers/Search-Jobs/,"(U.S.): Serving as both the internal and external educator/liaison for ARAMARK Higher Education at the University of Virginia, this position will work to establish and raise its awareness and its core value among all dining employees. The coordinator will also work to ensure that ARAMARK Higher Education's sustainability efforts are aligned with the university's efforts. Successful candidates will have a bachelor's degree and two to four years of relevant experience. To apply, click on the title link above and search for job number 75909.",Jobs & Internships
"Homesteader in Residence, St. Lawrence U",Jun 20 2012 - 8:55pm,"August 19, 2012","June 26, 2012",St. Lawrence University,,http://www.stlawu.edu/academics/experience/sustainability-semester/stories/4511,"This live-in position will be responsible for all aspects of food production, preservation and storage, as well as the management and maintenance of the physical location for the university's new Sustainability Semester site including sustainable energy, waste and other systems. This position will have formal and informal teaching responsibilities. Successful candidates will have a bachelor's degree in a related field, experience with homesteading, and the ability to effectively teach sustainable agriculture and living skills.",Jobs & Internships
"Chief Diversity Officer, U Illinois Chicago",Jun 21 2012 - 1:34pm,"August 20, 2012","June 26, 2012",University of Illinois at Chicago,,https://jobs.uic.edu/default.cfm?page=job&jobID=15339,"This position will coordinate, collaborate and partner with campus units and departments to manage and lead campus-wide efforts to drive diversity to the core of all university activities. The successful candidate will be a respected scholar with credentials meriting full professorship in a department of the university and a skilled administrator with significant experience in program building and administration. The review of applications will begin August 15.",Jobs & Internships
"Sustainability Coordinator, SUNY College at Oneonta",Jun 21 2012 - 1:35pm,"August 20, 2012","June 26, 2012",State University of New York at Oneonta,,http://oneonta.interviewexchange.com/jobofferdetails.jsp?JOBID=32559,"This position will work collaboratively with the campus community to plan, develop and facilitate sustainability efforts; support and evaluate existing programs; guide the development of new initiatives; and raise internal and external awareness of existing and developing campus sustainability initiatives. Successful candidates will have a bachelor’s degree and experience in a related field.",Jobs & Internships
"Environmental Institute Director, Dine College",Jun 21 2012 - 1:43pm,"August 20, 2012","June 26, 2012",Dine College,,http://chronicle.com/jobs/0000733039-01,"The director will be responsible for the development and oversight of the college's Environmental Institute. Responsibilities will include annual grant reports, establishing relationships with grantors and teaching one class per semester. Successful candidates will have a master’s degree and prior experience in grant development.",Jobs & Internships
"Alternative Energy Technology Instructor, Jackson CC",Jun 21 2012 - 6:19pm,"August 20, 2012","June 26, 2012",Jackson Community College,,https://jobs.jccmi.edu/applicants/jsp/shared/frameset/Frameset.jsp?time=1340316881043,"The primary teaching responsibility of this position, beginning fall 2012, will be within alternative and conventional energy systems including energy analysis, energy efficiency and sustainability. A master's degree in a related field is preferred with a working knowledge of many of the following areas: wiring networks, electrical systems, solar photovoltaic, solar thermal, geothermal, hydrogen fuel cells, wind turbines, bio-energy, energy efficiency practices and cogeneration systems.",Jobs & Internships
"Sustainability Coordinator, U Louisville",Jun 27 2012 - 5:26pm,"August 26, 2012","July 3, 2012",University of Louisville,,http://www.higheredjobs.com/search/details.cfm?JobCode=175642671&Title=Sustainability%20Coordinator%20%28Job%20ID%3A%2028348%29,"This position will help develop, coordinate and facilitate collaborative efforts and partnerships toward sustainability initiatives. Responsibilities will also include developing and delivering sustainability trainings and outreach; tracking performance metrics; assisting with website content development; preparing reports; and grant writing. Successful candidates will have a bachelor’s degree in a related field and two years of experience.",Jobs & Internships
"Project Coordinator, Green Building Services, Harvard U",Jun 27 2012 - 5:42pm,"August 26, 2012","July 3, 2012",Harvard University,,http://www.higheredjobs.com/search/details.cfm?JobCode=175642294&Title=Senior%20Project%20Coordinator%20%2D%20Green%20Building%20Services,"This position will be responsible for supporting the Harvard Green Building Services team as they facilitate green building design, construction and operations across campus. The project coordinator will assist with building commissioning, energy auditing and energy conservation measure project management. Successful candidates will have a degree in a related field.",Jobs & Internships
