Title,Post date,Issues,Institution(s),Other Organization(s),Story Date,URL,Body,All terms
U Arizona Hires Social Justice Education Coordinator,Jul 12 2010 - 1:36pm,10/13/08,,,"October 13, 2008",,"The University of Arizona Residence Life has hired Mohammed Naser as the Social Justice Education Coordinator to teach students living in campus housing about diversity and social justice issues. One of Naser’s tasks is to form a peer advisory group called Advocates Coming Together, or ACT, that will be responsible for instituting new programs in the residence halls and on campus.  Residence Life will be testing students’ knowledge about diversity and justice-oriented topics and themes before and after the academic year to gauge student learning.",Human Resources
"Florida Golf Coast U Begins Reef Construction, Restoration",Jul 12 2010 - 1:36pm,10/13/08,,,"October 13, 2008",,"Florida Gulf Coast University scientists and local volunteers have begun oyster reef construction and restoration in Estero Bay.  The project will improve water quality, habitat availability, and protect shoreline and mangrove erosion.  Work involves loading fossil oyster shells into wire mesh bags, transporting them and placing them in strategic points in the estuaries that attract natural oyster spat (larvae) and eventually form reefs.  Within one year, the 400 square meters of oyster reef created at this event will produce more than 1,000 oysters per square meter, filter at least 10 liters of water and particulates per oyster per hour from the water column, provide stability to mangrove shorelines by minimizing the impact of boat wakes, and provide food, shelter and habitat to nearly 300 species of invertebrates, fishes and birds.",Funding
Syracuse U Launches Several Sustainable Commuting Initiatives,Jul 12 2010 - 1:36pm,10/13/08,,,"October 13, 2008",,"Syracuse University (NY) has launched a new ""Flexible Work and Sustainability Initiative"" to encourage the use of flexible work options that support the University's commitment to energy conservation and sustainability.  SU has also launched the One-Seat Rides Program, the Central Fare Deal program/Guaranteed Ride Home Service, a carpool parking program, the SU Ride Share program, and a University-wide Zipcar option.  In related news, SU has also launched its second annual Campus Commuter Challenge.  As par",Transportation
U Wisconsin Oshkosh Establishes Community Garden,Jul 12 2010 - 1:36pm,10/13/08,,,"October 13, 2008",,"Students at the University of Wisconsin, Oshkosh have established a community garden on campus.  The project started in 2006, and the students broke ground on the garden in June of 2008.  The UW Oshkosh Community Gardens is managed by a student organization on campus named “Community Gardens.” The purpose of the organization is to maintain and promote the campus garden while engaging students in activities that encourage self-sufficiency, sustainability, and community connection.  The Oshkosh Community Gardens will provide workshops in composting, irrigation, permaculture, “Sprouts for Sprouts” and Master Gardeners, as well as internships, summer school, and Service-Learning opportunities.  There will also be regular farmers’ markets with proceeds going to local charities.  The garden is currently only open to student participation, but the University hopes to open it up to the community next year.",Research
UW Green Bay Announces Institute for Env'l Mgmt & Business,Jul 12 2010 - 1:36pm,10/13/08,,,"October 13, 2008",,"The University of Wisconsin, Green Bay has announced plans to establish the UW-Green Bay Institute for Environmental Management and Business.  Key goals of the institute will include strengthening and connecting academic programs that analyze environmental problems and seek practical, cost-effective solutions to these problems; providing outreach services to businesses and agencies that seek options for addressing environmental problems; promoting research by faculty and students aimed at solving local, regional, and global environmental problems; and serving as an academic resource for improving environmental sustainability of the UW-Green Bay campus.",Research
U Delaware Launches Energy Institute,Jul 12 2010 - 1:36pm,10/13/08,,,"October 13, 2008",,"The University of Delaware has launched its new Energy Institute.  The purpose of the new institute is to create and integrate new solutions to challenges in energy sufficiency and sustainability.  University President Patrick Harker has also announced the establishment of the Center for Carbon-Free Power Integration, which will explore connection and storage issues related to wind and other intermittent energy sources.",Research
Cornell Receives $10 M for Computational Sustainability Institute,Jul 12 2010 - 1:36pm,10/13/08,,,"October 13, 2008",,"Cornell University (NY) has received a $10 million grant from the National Science Foundation to establish the Computational Sustainability Institute, a center that will focus on computational methods for a sustainable environment, economy, and society.  The Institute will work on such projects as optimizing the design of land corridors for grizzlies that now live in three separate areas in Idaho, Wyoming, and Montana to find a viable route while reducing the cost of land acquisition; developing models to transition to an ethanol economy; and preserving bird habitats and designing bird corridors by analyzing hemispheric-scale bird migrations involving billions of birds.  The Institute will involve 14 Cornell faculty members along with scientists at Oregon State University, Howard University (DC), Bowdoin College (ME), the Department of Energy's Pacific Northwest National Laboratory, and the Conservation Fund.",Funding
Oregon State U Selected for Marine Renewable Energy Center,Jul 12 2010 - 1:36pm,10/13/08,,,"October 13, 2008",,"Oregon State University has been selected as the site for the Northwest Marine Renewable Energy Center.  The U.S. Department of Energy has awarded OSU a $1.25 million annual grant, which can be renewed for up to five years.  This will be combined with funds from the Oregon legislature, OSU, the Oregon Wave Energy Trust, the University of Washington and other sources to create a total of $13.5 million over five years that will help create the Center.  This monetary support will primarily be used to build a floating “test berth” to test wave energy technology on the Oregon coast.  Construction of the new floating test berth should begin in 2010.",Research
U Texas Austin Receives $5M for Renewable Energy Initiative,Jul 12 2010 - 1:36pm,10/13/08,,,"October 13, 2008",,"The University of Texas at Austin Center for Electrochemistry has received a $5 million grant from the Welch Foundation to start the Renewable Energy Initiative (REI), a multi-disciplinary, collaborative effort to promote advances in renewable energy technologies.  The initiative will focus on developing new kinds of photovoltaic and photoelectrochemical materials that could eventually make solar power competitive with fossil fuels; creating better batteries that can store energy over long periods of time; and developing better catalysts for fuel cells and water electrolysis.",Funding
"Kent State U Stark, U Miami to Launch Env'l Media Initiative",Jul 12 2010 - 1:36pm,10/13/08,,,"October 13, 2008",,"Kent State University, Stark (OH) has received a gift from the Herbert W. Hoover Foundation to establish the Herbert W. Hoover Initiative for Environmental Media Activism.  The Initiative, the result of collaboration between Kent State University, Stark and the University of Miami (FL), is designed to develop generations of scholars who understand science and are able to produce new media that is fair, highly educational, and effective in triggering change on individual and social levels.  The Initiative will also sponsor at least one project a year to create an educational campaign for an environmental issue related to Ohio, and, where applicable, Stark County; provide grants for Kent State Stark faculty members to research and design collaborative courses that incorporate environmental issues; sponsor frequent screenings of environmental films from celebrated filmmakers; and sponsor an annual environmental short film/new media festival for student filmmakers with cash awards for the winners.",Funding
"Berkeley Lab, UC Berkeley Partner with India to Reduce GHGs",Jul 12 2010 - 1:36pm,10/13/08,,,"October 13, 2008",,"The U.S. Department of Energy's Lawrence Berkeley National Laboratory (Berkeley Lab) and the University of California, Berkeley have announced a joint research and development program in which researchers will work with the government and private sector of India to develop paths toward reducing the emissions of greenhouse gases while maintaining sustained economic growth.  Scientists of the initiative, named the Berkeley-India Joint Leadership on Energy and the Environment, will conduct research on basic science and engineering, new technology development, and policies to promote market transformation to further energy efficiency, clean energy sources, and smart growth.",Research
"Saint Xavier U Purchases 1,200,000 kWh of Clean Energy",Jul 12 2010 - 1:36pm,10/13/08,,,"October 13, 2008",,"Saint Xavier University (IL) has purchased 1.2 million kilowatt-hours of “Clean Source” renewable energy over the next two years to compensate for electricity to be used in a new student residence hall.  The “Clean Source” energy used in the soon-to-be-dedicated Mother Agatha O’Brien Hall is expected to prevent the emission of more than 817,000 pounds of CO2.  SXU's purchase helped to fund a biomass cogeneration facility, a hydroelectric operation that does not obstruct fish migration; and 128 wind turbines.",Purchasing
U Memphis Students Construct Eco-Friendly House,Jul 12 2010 - 1:36pm,10/13/08,,,"October 13, 2008",,"The University of Memphis' (TN) Center for Sustainable Design has started construction on an eco-friendly house called TERRA, which stands for Technologically and Environmentally Responsive Residential Architecture.  Involved in the project, which is funded by a grant from the FedEx Institute of Technology, are students from architecture, interior design, graphic design and photography.  The house will feature solar panels, cork floors, water-saving toilets, an insulated concrete form, energy-efficient lights, and a greywater recovery system.  The two-story, 1,680-square-foot house should be completed in January of 2009.",Buildings
2 Community Colleges Break Ground on Green Expansions,Jul 12 2010 - 1:36pm,10/13/08,,,"October 13, 2008",,"The Community College of Philadelphia (PA) has broken ground on its $31 million green expansion of the Northeast Regional Center.  The 58,000 square-foot expansion will feature a green roof, a rainwater collection system, and a geothermal heating and cooling system.  The addition is registered for LEED Silver certification. Bucks County Community College (PA) has also broken ground on a new expansion.  Its addition will be registered for LEED certification and will feature a geothermal heating system, tinted and insulated windows, and a green roof.  At the groundbreaking, members of the student-run Environmental Club planted a tree to commemorate the project’s concern for the natural surroundings.",Buildings
Green Mountain College Receives Farm & Food Grant,Jul 12 2010 - 1:36pm,10/13/08,,,"October 13, 2008",,"Green Mountain College’s (VT) Farm and Food Project has received a $110,000 grant from the Jensen/Hinman Family Fund, an advised fund of the Silicon Valley Community Foundation.  The funding, which will be matched by GMC, supports research aimed at running the College’s Cerridwen Farm with as few fossil-derived resources as possible with the ultimate target of using no fossil fuels at all.  Research will be incorporated into GMC’s new summer intensive program in sustainable agriculture beginning in 2009.",Funding
Utah State U Adds Hybrids to its Fleet,Jul 12 2010 - 1:36pm,10/13/08,,,"October 13, 2008",,Utah State University has purchased eight new hybrid sedans for the University. Three of the new sedans will go into the central rental fleet and will be available for use by all campus departments.  USU began incorporating hybrid vehicles into its fleet of nearly 700 in 2006.,Transportation
U Vermont Purchases Green Certified Toilet Paper,Jul 12 2010 - 1:36pm,10/13/08,,,"October 13, 2008",,"The University of Vermont has signed a contract to purchase ""green certified"" toilet paper and paper towels made from 100 percent recycled paper and bleached without chlorine.  The paper is certified by Green Seal, an independent green certification organization.  The new initiative is the result of Forest Crimes Unit, a student group on campus that drew attention to UVM's use of Kimberly-Clark toilet paper.  The group raised concerns about allegations that Kimberly-Clark harvests wood from old-growth fores",Purchasing
"U Arkansas, College of William & Mary Go Trayless",Jul 12 2010 - 1:36pm,10/13/08,,,"October 13, 2008",,"Three University of Arkansas dining halls have gone trayless.  The University estimates that it will reduce food waste from 433,500 to 225,000 pounds, save 200,000 gallons of water, and thousands of kilowatt-hours of electricity per academic year.  The College of William and Mary (VA) Sadler Center has adopted a tray-free program as well.  The dining hall is the second on campus to do so.",Dining Services
U Florida Launches 'Erase the Waste' Campaign,Jul 12 2010 - 1:36pm,10/13/08,,,"October 13, 2008",,"The University of Florida has launched ""Erase the Waste,"" a new campaign designed to help the University with its goal of producing zero waste by 2015.  The main component of the “Erase the Waste” campaign is getting students, faculty, and staff to sign a pledge online and at campus dining halls that commits them to taking only what they know they will eat and going back for seconds, properly planning trips to the grocery store to avoid over-buying, composting food scraps at home, growing their own produce",Campus Sustainability in the Media
Anderson U Receives Recycling Grant,Jul 12 2010 - 1:36pm,10/13/08,,,"October 13, 2008",,"Anderson University has received a $25,000 grant from the Indiana Department of Environmental Management to convert itself into a more recycling-friendly campus, with plans to use the grant to fund recycling trailers, bins and totes, and a campaign to inform students and faculty about the new recycling opportunities on campus.  Anderson students, faculty, and staff aim to keep an estimated 384 tons of recyclables out of landfills as a direct result of the IDEM grant.  The grant money comes from the Indiana Solid Waste Management Fund, an account generated by a per-ton fee on solid waste disposed at Indiana landfills.",Funding
Barry U Launches Single-Stream Recycling,Jul 12 2010 - 1:36pm,10/13/08,,,"October 13, 2008",,"Barry University (FL) has introduced single-stream recycling on campus.  The new program will make it easier for Barry students, faculty, and staff to recycle by placing all their recyclable items – paper, plastic, aluminum – in a single container for collection and processing.",Waste
3 PA Schools Receive Green Power Awards,Jul 12 2010 - 1:36pm,10/13/08,,,"October 13, 2008",,"Dickinson College, the University of Pennsylvania, and the University of Pittsburg Medical Center have each received a “2008 Green Power: Turn It On!” award from Citizens for Pennsylvania’s Future (PennFuture).  Dickinson received the award for purchasing 50 percent of its electricity from wind power and installing a 60-kilowatt solar array.  The University of Pennsylvania received the award for purchasing 200,000 MWh per year of its electricity from wind energy.  The University of Pittsburgh Medical Center received the award for leadership in pursuing environmentally sustainable practices within the healthcare industry and for purchasing 10 percent of its electricity from green energy sources.  26 organizations and individuals in the state received recognition at PennFuture’s ninth annual Green Power Awards ceremony.",Energy
List of Sustainability Course Inventories,Jul 12 2010 - 1:36pm,10/13/08,,,"October 13, 2008",,AASHE has published a list of sustainability course inventories.  The list highlights institutions that have cataloged their sustainability course offerings and links to each campus' inventory.  This resource is available to AASHE members only.,New Resources
List of Publications on Campus Climate Action,Jul 12 2010 - 1:36pm,10/13/08,,,"October 13, 2008",,"AASHE has published a list of publications on campus climate action.  The list includes articles, reports, papers, and books.  This resource is available to AASHE members only.",New Resources
Prize for Sustainability Issues in Business Curricula,Jul 12 2010 - 1:36pm,10/13/08,,,"October 13, 2008",,"The Moore School of Business at the University of South Carolina is honored to announce the inauguration of the Alfred N. and Lynn Manos Page Prize for Sustainability Issues in Business Curricula. The Page Prize will have two purposes: to encourage efforts to expose business students to state-of-the-art environmental sustainability knowledge and to demonstrate the Moore School's commitment to promoting sustainability in business education.  Faculty, doctoral students, and others are invited to submit non-published materials related to innovative curricula, courses, and/or substantial course components appropriate for rigorous and relevant teaching about environmental sustainability and business.   Initial prizes will be $1,000 each.  The deadline for submissions is October 31, 2008.",Opportunities
RIT to Launch Ph.D. in Sustainability,Jul 12 2010 - 1:36pm,10/20/08,,,"October 20, 2008",,"The Rochester Institute of Technology has received New York state approval for its doctoral degree in sustainability.  The Ph.D. program will focus on sustainable production and will seek to advance research and education in alternative energy development, sustainable design, green product development, industrial ecology, and pollution prevention.  The program will be offered through RIT’s Golisano Institute for Sustainability.  RIT plans to admit students into the program immediately and is also recruiting additional faculty and research associates.  The development of the program was made possible through an initial grant from the Henry Luce Foundation.",Curriculum
U Minnesota Morris Dedicates Biomass Gasification Facility,Jul 12 2010 - 1:36pm,10/20/08,,,"October 20, 2008",,"The University of Minnesota Morris has dedicated its new biomass gasification facility.  The new facility will use approximately 9,000 tons of biomass per year, which will include local corn residue, wood chips, and possibly grasses to offset roughly 80 percent of UMM’s fossil fuel usage.  The University plans to purchase energy sources from area farmers and producers.  The new facility is part of the University's plan to be energy self-sufficient by 2010.  The project also received one of 12 energy grants from the U.S. Departments of Agriculture and Energy for $1.89 million to conduct research on carbon sequestration.  Additionally, during the dedication ceremony, the American Council on Renewable Energy presented the University with a Campus Excellence Award.  UMM received the award for “Outstanding Use of Renewable Energy.",Energy
Quinnipiac U York Hill Announces $4 M Sustainability Plan,Jul 12 2010 - 1:36pm,10/20/08,,,"October 20, 2008",,"Quinnipiac University (CT) has unveiled a $4 million sustainability plan for its new York Hill campus.  The 250-acre campus will feature a wind garden composed of 42 vertical-axis wind turbines that will generate about 84,000 kilowatt hours per year and photovoltaic solar panels on the roof of a campus residence hall that will generate about 250,000 kilowatt hours per year.  QU President John L. Lahey also announced that a new student affairs position, an environmental coordinator, will be appointed to educate students, faculty, and staff about environmental issues and encourage projects that help protect and preserve the environment.  Other green initiatives to take place on the new campus include the installation of a green roof, a recycling center, native landscaping, a gas-fired microturbine to generate a portion of the electricity required for the site, and a bio-detention pond that collects and cleanses storm water runoff to reduce soil erosion and improve water quality.",Coordination & Planning
Ohio U Approves Sustainability Implementation Plan,Jul 12 2010 - 1:36pm,10/20/08,,,"October 20, 2008",,"The Ohio University Board of Trustees have approved a plan to implement House Bill 251, a state-level law that requires all state-funded colleges and universities to develop a 15-year plan for implementing energy-efficiency and conservation projects, with the goal of reducing building energy consumption at least 20 percent by 2014, using 2004 as the benchmark year.   In addition to a 20 percent energy reduction, OU's implementation plan seeks the same level of reduction in greenhouse gas emissions. To achieve these ends, at least 20 percent of capital budget allocations must be put toward infrastructure efficiency projects, according to the plan.  The implementation plan will also help the University meet the requirements of Vision OHIO's call for an institutional commitment to sustainability and the American College and University Presidents' Climate Commitment.",Coordination & Planning
Vanderbilt U to Expand Financial Aid,Jul 12 2010 - 1:36pm,10/20/08,,,"October 20, 2008",,"Vanderbilt University (TN) has announced plans to replace all need-based student loans with Vanderbilt grant and scholarship assistance starting in the fall of 2009.  Funded through a combination of strategic budget allocations and Vanderbilt’s Shape the Future fund-raising campaign, the initiative – designed to increase access to a Vanderbilt education across all income levels – has already reduced the average overall indebtedness of graduating seniors by 17 percent.  This program will apply to all undergraduates with demonstrated need who are U.S. citizens or eligible non-citizens. In addition, all seniors set to graduate in May 2009 will have their need-based loans for the spring 2009 semester replaced with Vanderbilt grant and scholarship assistance.",Funding
UT Arlington Expands Free Tuition Program,Jul 12 2010 - 1:36pm,10/20/08,,,"October 20, 2008",,"The University of Texas at Arlington’s Maverick Promise financial aid program has expanded its offerings to include free tuition for students whose household income is $65,000 or less and are eligible for the Federal Pell Grant. The expanded program will begin in January of 2009 for the spring semester. The current threshold is $40,000, which was increased from $25,000 earlier this year.  New freshmen students are eligible for the Maverick Promise for up to 5 years and new transfer students are eligible for up to 3 years.",Funding
Furman U Receives $850K for Sustainability Education,Jul 12 2010 - 1:36pm,10/20/08,,,"October 20, 2008",,"Furman University (SC) has received an $850,000 grant from the Andrew W. Mellon Foundation to support sustainability and environmental education initiatives on campus.  The grant will assist the faculty in developing new courses and redesigning existing courses related to the environment.  Additionally, as part of the grant proposal, Furman has named Angela Halfacre to the new position of Director of Sustainability and Environmental Education. Halfacre will oversee the implementation of the courses into the curriculum and coordinate the numerous efforts on campus related to sustainability and education.",Funding
James Madison U Opens Inst for the Stewardship of the Natural World,Jul 12 2010 - 1:36pm,10/20/08,,,"October 20, 2008",,"James Madison University (VA) has announced the formation of the Institute for the Stewardship of the Natural World. The role of the institute will be to coordinate and facilitate JMU's pursuit of sustainability, environmental stewardship, and a broader sense of citizenship which includes fostering, informing, and documenting sustainability-related education, outreach, and scholarship.  The ISNW will be led by Executive Director Christie-Joy Brodrick Hartman, who previously served as associate professor in the Department of Integrated Science and Technology and co-director of the university's Alternative Fuels Program.",Coordination & Planning
U Arizona Establishes Institute for the Environment & Society,Jul 12 2010 - 1:36pm,10/20/08,,,"October 20, 2008",,"The University of Arizona has established the Institute for Environment and Society.  The new institute's primary goal is to facilitate partnerships among university scientists and society in developing environmentally sustainable technologies, strategies, and policies that will strengthen the economy and improve the quality of life in Arizona and beyond.  Diana Liverman of Oxford University has been recruited to co-direct the institute with Jonathan Overpeck, UA professor of geosciences and atmospheric sciences.  Overpeck has been director of UA's Institute for the Study of Planet Earth, which will be replaced by the new institute.",Research
Morningside College Signs Talloires Declaration,Jul 12 2010 - 1:36pm,10/20/08,,,"October 20, 2008",,"Morningside College (IA) has signed the Talloires Declaration. The Talloires Declaration is a 10-point action plan for incorporating sustainability and environmental literacy in teaching, research, operations and outreach at colleges and universities.  Over 350 university presidents and chancellors in more than 40 countries have signed the Declaration.",Coordination & Planning
Whitman College Hires Campus Sustainability Coordinator,Jul 12 2010 - 1:36pm,10/20/08,,,"October 20, 2008",,"Whitman College (WA) has hired senior Karlis Rokpelnis as Campus Sustainability Coordinator. Working under the chair of the conservation committee, Rokpelnis serves as a liaison between faculty, staff, and students and is the administrator of Whitman's new $100,000 Revolving Loan Fund.  As the first Whitman Campus Sustainability Coordinator, Rokpelnis works 10 hours per week.",Human Resources
"U Colorado, Colorado Springs to Install Solar Thermal System",Jul 12 2010 - 1:36pm,10/20/08,,,"October 20, 2008",,The University of Colorado at Colorado Springs has announced plans to install a 68-panel solar thermal system for pool heating on its new Recreation Center.  The new solar thermal system will offset more than 60 metric tons of carbon dioxide.  The system will be installed this fall.  The Recreation Center is registered for LEED Silver certification.,Energy
Montana State U Installs 1.9 kW Wind Turbine,Jul 12 2010 - 1:36pm,10/20/08,,,"October 20, 2008",,"Montana State University students, faculty, staff, and volunteers have installed a 50-foot-tall wind turbine on the MSU campus.  The 1.9 kW turbine is part of the Montana Wind for Schools program, which will install four similar turbines at schools in Cascade, Fairfield, Livingston, and Stanford in the coming weeks. Students will use the turbines in lessons about alternative energy.  The five wind turbines were funded by about $60,000 in grants from Northwestern Energy and the Montana Department of Environmental Quality.",Energy
Aquinas College Library Receives LEED Silver Certification,Jul 12 2010 - 1:36pm,10/20/08,,,"October 20, 2008",,"The Aquinas College (MI) Grace Hauenstein Library has achieved LEED Silver certification.  Green features of the renovation include low VOC adhesives, sealants, paints, carpet, padding, and particleboard; a 32 percent reduction in water use; and over 82 percent of the renovation waste was recycled.",Buildings
Cornell U Opens Green Science Center,Jul 12 2010 - 1:36pm,10/20/08,,,"October 20, 2008",,"Cornell University (NY) has completed and opened Weill Hall, the University's new life sciences building.  The $162 million, 265,000-square-foot building features a green roof and natural lighting, uses 30 percent less energy than comparable buildings, and is registered to receive LEED Gold certification.",Buildings
Simon Fraser U Unveils Green Building,Jul 12 2010 - 1:36pm,10/20/08,,,"October 20, 2008",,"Simon Fraser University (BC) has opened Blusson Hall, a green building that will house the Faculty of Health Sciences.  The $56.9-million, 12,000 square meter complex  features a green roof, sustainably harvested wood products, limited use of off-gassing construction materials, storm-water collection for irrigation, radiant-floor heating, and abundant natural light.  The structure has been built to exceed LEED Silver standards.",Buildings
Wheaton College Breaks Ground for Green Science Center,Jul 12 2010 - 1:36pm,10/20/08,,,"October 20, 2008",,"Wheaton College (MA) has broken ground on the Center for Scientific Inquiry and Innovation.  The 99,000 square-foot, $50 million project, which will include the construction of a new, three-story building and the renovation of the first floor of the existing Science Center, will feature a green roof.  The structure will be registered for LEED certification.",Buildings
College of William & Mary Forms Sustainability Steering Ctte,Jul 12 2010 - 1:36pm,10/20/08,,,"October 20, 2008",,"The College of William and Mary (VA) has formed a steering committee of campus members to develop, plan, and recommend strategies for implementing the College's new sustainability policy.  The new Committee on Sustainability includes students, faculty, and staff members who have passion for improving the campus environment.  The first task of the steering committee will be to set the agendas and priorities of its subcommittees. The committee will also administer funds generated from the College's new annual $30 green fee which was approved last spring.",Coordination & Planning
U Oregon Launches Bike Loan Program,Jul 12 2010 - 1:36pm,10/20/08,,,"October 20, 2008",,"The University of Oregon Outdoor Program has started a bike-loan program on campus.  The initiative has started with a fleet of 30 bikes, which were originally abandoned on the UO campus.  The program allows students to rent a bike for the semester or academic year for a $65 deposit.  Students can get the deposit back as long as they return the bike undamaged.  The program has been funded by an $18,000 grant from the Associated Students of the University of Oregon and a $5,000 grant from PowerBar.",Transportation
Montana State U Students Approve Recycling Fee,Jul 12 2010 - 1:36pm,10/20/08,,,"October 20, 2008",,"Students at Montana State University have voted to approve a $3.50 per semester fee to support a new campus recycling program. The measure passed by a vote of 1,471 to 865. If the fee is approved by the state Board of Regents it will go into effect for the spring 2009 semester.  The fee would raise $70,000 a year to hire a full-time employee who would be in charge of the recycling effort and its future expansion.",Funding
3 BC Campuses Pilot Beyond Climate Neutral Initiative,Jul 12 2010 - 1:36pm,10/20/08,,,"October 20, 2008",,"The University of British Columbia, the University of Victoria, and Thomson Rivers University have begun piloting the ""goBEYOND"" Initiative before it expands to other B.C. institutions in 2009.  Funded by the B.C. government and B.C. Hydro, the program will engage students through lectures, workshops, presentations, and challenges to take climate action -- as individuals, on campus, and in their community.  The program plans to launch a website that will offer students training and tools to reduce their emi",Campus Sustainability in the Media
"Washington State U, U Washington Compete in 'One Thing' Challenge",Jul 12 2010 - 1:36pm,10/20/08,,,"October 20, 2008",,"Washington State University and University of Washington residence hall students have begun the ""One Thing"" Challenge, a competition in which students make a personal commitment to doing one thing to help the environment.  The campus with the most participants will receive bragging rights and a ceremonial awarding of the One Thing Cup, a trophy made of recycled material.  The competition ends November 22, 2008, the day of the annual rival football game between WSU and UW.",Campus Sustainability in the Media
U System of Georgia Challenges Institutions to Reduce Energy,Jul 12 2010 - 1:36pm,10/20/08,,University of Georgia System,"October 20, 2008",,"The University System of Georgia has challenged its 35 institutions to take immediate measures to reduce utility consumption in an effort to reduce costs.  As a result, East Georgia College has adopted a goal of reducing energy consumption by 6% during Fiscal Year 09 and of continuing to reduce water consumption in accordance with the Governor's Executive Order issued in October of 2007.  To help meet this goal, East Georgia College has moved to a condensed work week.  East Georgia College's new hours of operations are Monday through Thursday from 8 a.m. to 6 p.m. and on Fridays from 8 a.m. to 12 noon.",Transportation
Oregon State U Launches Sustainability Blog,Jul 12 2010 - 1:36pm,10/20/08,,,"October 20, 2008",,"The Oregon State University Sustainability Office has launched Ecologue , a blog about sustainability at OSU.  The new blog aims to provide a space for casual discussion, creative outlet, and constructive criticism on sustainability at OSU.  The new blog will allow for ad-hoc posts and regular contributors.",Funding
Cornell U Dining Hall Goes Trayless,Jul 12 2010 - 1:36pm,10/20/08,,,"October 20, 2008",,"Cornell University (NY) has begun a new initiative to eliminate the use of trays in its dining halls.  Cornell officials removed the trays from Risley Dining Hall, the first dining facility to participate in the new initiative, after a successful pilot program in the beginning of the semester.",Dining Services
Cal Poly Starts Composting Program,Jul 12 2010 - 1:36pm,10/20/08,,,"October 20, 2008",,"The California Polytechnic State University, San Luis Obispo has started a composting program on campus.  The new program combines uncooked leftovers from the Campus Dining hall and plant clippings from the campus farm to produce compost.  The program, which started in the spring through a county grant, uses an estimated 10 percent of the food waste produced on campus.",Waste
Belmont U Implements Green Initiatives for Presidential Debate,Jul 12 2010 - 1:36pm,10/20/08,,,"October 20, 2008",,"Belmont University (TN) took steps to make the 2008 Town Hall Presidential Debate, which it hosted, environmentally friendly.  Green features of the debate included Forest Stewardship Council certified, chlorine free, lignin free, and acid-free Debate08 letterhead; a reusable, polypropylene bag made of recycled materials; and an Electronic Press Kit (EPK) for visiting media to use, which included materials like press releases, contact lists, and background information on a one gigabyte flash drive rather than using printed pieces.  Additionally, Belmont powered the Media Filing Center with generators that used an environmentally friendly biodiesel fuel blend.",Funding
RMI Announces 'Campus Climate-Change Initiatives' Winners,Jul 12 2010 - 1:36pm,10/20/08,,,"October 20, 2008",,"The Rocky Mountain Institute has invited 12 U.S. campuses to host a two-day site visit by RMI this fall and later to collaborate with each other, RMI and AASHE in a workshop to reduce the barriers to becoming a carbon neutral campus.  Participating institutions, which had to apply to be invited, include Harford Community College (MD), Richland College (TX), Lakeshore Technical College (WI), the University of Minnesota, Morris, Furman University (SC), Unity College (ME), Luther College (IA), Colorado State University,the University of Vermont, the University of Missouri, Tufts University (MA), and Yale University (CT).",Climate
CGI Announces Winners of Outstanding Commitment Awards,Jul 12 2010 - 1:36pm,10/20/08,,,"October 20, 2008",,"Clinton Global Initiative University (CGI U) and the Wal-Mart Foundation have announced the winners of forty-four student grants and two university grants through the CGI U Outstanding Commitment Awards.  Winners will receive funding for their CGI U Commitments to Action: new, specific, and measurable plans to address a global challenge of the winners’ choosing.  The Awards are designed to support innovative, high-impact work that creates lasting and positive social change, most notably within CGI U’s focus areas – energy and climate change, global health, human rights and peace, and poverty alleviation. One university award was given to Dillard University (LA) and Brown University (RI) to ensure that Dillard is rebuilt in an environmentally sustainable manner, encouraging faculty, students, and staff from Brown and Dillard to collaborate in advancing energy efficiency, curriculum and research development, and community projects, incorporating recycling and transportation improvements into Dillard’s new community.  The second university award was given to the College of Menominee Nation in support of its commitment to ensure that principles of sustainability are adopted at all tribal colleges in the United States.",Funding
Sustainable Endowments Institute Announces Innovator Awards,Jul 12 2010 - 1:36pm,10/20/08,,,"October 20, 2008",,"The Sustainable Endowments Institute has announced the winners of its Sustainability Innovator Awards.  These awards serve to recognize sustainability innovators among colleges and universities with smaller endowments that also merit recognition.  This year's winners include Green Mountain College (VT), Northland College (WI), and the University of Prince Edward Island.",Other News
UW River Falls Survey Shows that Students Support Going off the Grid,Jul 12 2010 - 1:36pm,10/20/08,,,"October 20, 2008",,"A recent survey completed by students at the University of Wisconsin, River Falls showed that 95 percent of students support the University's plan to go off the grid by 2012 by lobbying the state for funds.  Additionally, 65 percent of students were in favor of raising student tuition to cover the cost of the plan.",Energy
Ryerson U Kiosks Promote Environmental Goals,Jul 12 2010 - 1:36pm,10/20/08,,,"October 20, 2008",,Ryerson University (ON) has installed three new touch screen kiosks on campus that promote Ryerson's environmental goals.  Students can click on the large blue information kiosks to find out more about RU's environmental initiatives and what they can do to help Ryerson achieve its green goals.  More kiosks are scheduled to be built in the coming months.,Research
Trinity College Launches BYOB Initiative,Jul 12 2010 - 1:36pm,10/20/08,,,"October 20, 2008",,"Trinity College (CT) has launched its Bring Your Own Bottle (BYOB) initiative.  The program, which is funded by a donation from the Student Government Association, purchases brightly colored aluminum bottles for students to use in dining halls on campus.   The purpose of the program, which was started by a student on campus, aims to challenge students to think about the waste created by using plastic water bottles.",Waste
